Num Threads, Parallel Time, Sequential Time,
1, 0.006157, 0.006777
2, 0.002512, 0.008184
3, 0.003518, 0.008532
4, 0.002883, 0.006421
5, 0.002149, 0.005935
6, 0.002888, 0.006104
7, 0.003447, 0.008587
8, 0.003538, 0.006086
9, 0.002358, 0.006087
10, 0.002494, 0.005833
11, 0.001659, 0.006107
12, 0.002316, 0.006305
13, 0.002561, 0.008985
14, 0.001982, 0.007770
15, 0.001086, 0.007038
